rank_relaxed,har_id,har_alt_id,chrom,start,end,phylop_mean,gene,gene_distance,gene_confidence,gwas_trait,gwas_pval,gwas_distance,within_gwas25,within_ddg1mb,in_anchored,tier,brain_dnase_overlap,gene_peak_pcw,gene_midfetal_frac,score_constraint,score_gene,score_disease,score_brain,score_temporal,total_score
1259,HAR_274,HARsv2_0259,chr10,38186554,38186801,3.9901093707592272,RET,4890267.0,definitive,Triglyceride levels x SSRI defined daily dose interaction in schizophrenia or bipolar disorder,1e-08,788406.0,False,False,False,relaxed (constraint only),False,21.0,0.6856961932303478,0.5209754551736766,0.15,0.0,0.0,0.6856961932303478,0.24535918983091703
1260,HAR_1907,HARsv2_1810,chr3,60347185,60347333,4.991395534885328,FEZF2,2026217.0,moderate,Schizophrenia,3e-08,23374.0,True,False,False,discovery (GWAS only),False,13.0,0.6801815710524873,0.6957514952925183,0.0,0.00978576067186066,0.0,0.6801815710524873,0.24524061447418863
1261,HAR_1672,HARsv2_1587,chr2,212215839,212216081,5.601935796964847,IKZF2,935531.0,limited,Obesity class II and Anorexia nervosa or Major depressive disorder or Schizophrenia,8e-09,63741.0,False,True,False,relaxed (constraint only),False,12.0,0.5164484884419059,0.8023222371668058,0.0193407,0.0,0.0,0.5164484884419059,0.24524006839485546
1262,HAR_2429,ZOOHAR.109,chr5,113433307,113433395,4.0322713775430765,KCNN2,928923.0,moderate,Educational attainment,6e-18,106259.0,False,True,False,relaxed (constraint only),False,13.0,0.6123882067976494,0.5283348983110702,0.18553849999999997,0.0,0.0,0.6123882067976494,0.2449195665678262
1263,HAR_2552,HARsv2_2426;ZOOHAR.37,chr6,20034293,20034778,4.974631960136085,SOX4,1558972.0,strong,Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis),3e-08,210634.0,False,False,False,relaxed (constraint only),False,12.0,0.6981466870403064,0.692825387534437,0.0,0.0,0.0,0.6981466870403064,0.24484958985390737
1264,HAR_2253,HARsv2_2141,chr4,138725152,138725506,2.6231631126543262,NAA15,575998.0,strong,Depression (broad),3e-08,10107.0,True,True,True,anchored (both gates),False,8.0,0.576322812275697,0.2823728831953079,0.3180015,0.08963058652276805,0.0,0.576322812275697,0.24480470864318749
1265,HAR_1940,HARsv2_1841,chr3,70302646,70302853,2.694678077578511,MITF,539143.0,definitive,Educational attainment,5e-09,9617.0,True,True,True,anchored (both gates),False,25.0,0.2955803019265529,0.2948559303265901,0.46085699999999996,0.10215579553863922,0.0,0.2955803019265529,0.24472991105424852
1266,HAR_2044,HARsv2_1941,chr3,147885533,147886116,2.8193711030737036,ZIC1,476169.0,definitive,Educational attainment,1e-09,48421.0,False,True,False,relaxed (constraint only),False,35.0,0.3308176497206564,0.316621289728623,0.5238309999999999,0.0,0.0,0.3308176497206564,0.24459198478958805
1267,HAR_100,HARsv2_0086,chr1,83503702,83504076,3.16627991548234,PRKACB,660395.0,strong,Schizophrenia,3e-09,240704.0,False,True,False,relaxed (constraint only),False,12.0,0.7019182530474048,0.3771747565470018,0.25470375,0.0,0.0,0.7019182530474048,0.24451778872116242
1268,HAR_278,ZOOHAR.46,chr10,59176560,59176622,2.3306290185259235,EGR2,3639744.0,definitive,Spherical equivalent (joint analysis main effects and education interaction),3e-09,643876.0,False,False,False,relaxed (constraint only),True,37.0,0.28034067661895123,0.2313106070915149,0.15,0.0,0.8,0.28034067661895123,0.24440931504197314
1269,HAR_1469,HARsv2_1396,chr2,80091276,80091434,2.332770270193502,CTNNA2,568094.0,strong,Educational attainment,5e-10,28819.0,False,True,False,relaxed (constraint only),False,25.0,0.5303726125919239,0.23168436586374747,0.4739295,0.0,0.0,0.5303726125919239,0.24422285851411893
1270,HAR_472,HARsv2_0446,chr11,117462498,117462867,4.730857349251629,UBE4A,896732.0,strong,Number of puzzles correctly solved (baseline),2e-08,24135.0,True,True,True,anchored (both gates),False,24.0,0.6125589181774012,0.6502741542323348,0.07745100000000002,0.005327687243000519,0.0,0.6125589181774012,0.24419695263448016
1271,HAR_2693,HARsv2_2563,chr6,152130485,152130735,1.7873390478807336,SYNE1,280379.0,strong,Educational attainment,2e-08,15977.0,True,True,True,anchored (both gates),False,25.0,0.4556613857391904,0.13647850703096756,0.53971575,0.05557424507929912,0.0,0.4556613857391904,0.24405217082853947
1272,HAR_1262,HARsv2_1199,chr18,39311353,39312014,4.484194359130534,CELF4,1745555.0,moderate,Major depressive disorder or stroke (pleiotropy),7e-09,6242.0,True,False,False,discovery (GWAS only),False,19.0,0.6041425637951547,0.6072187498915946,0.0,0.12237572077233005,0.0,0.6041425637951547,0.244046098686102
1273,HAR_1730,HARsv2_1642,chr20,15223081,15223264,2.1405701191239097,TASP1,1584145.0,strong,Educational attainment (years of education),7e-10,286679.0,False,False,False,relaxed (constraint only),True,21.0,0.5775683185995069,0.1981355338537648,0.0,0.0,0.8,0.5775683185995069,0.2440321335359245
1274,HAR_508,HARsv2_0481,chr12,12582992,12583305,2.636209524119176,LRP6,315948.0,limited,Educational attainment,1e-08,10726.0,True,True,True,anchored (both gates),False,9.0,0.5013252640525797,0.2846501543843866,0.35521559999999996,0.09135360000000001,0.0,0.5013252640525797,0.24392560922275563
1275,HAR_1436,HARsv2_1366,chr2,49237989,49238456,3.90030459634512,PPP1R21,797224.0,definitive,Educational attainment,3e-12,93096.0,False,True,False,relaxed (constraint only),False,24.0,0.6067915677825171,0.505299893662685,0.20277599999999996,0.0,0.0,0.6067915677825171,0.24369045985342103
1276,HAR_237,HARsv2_0222,chr10,6730096,6730258,1.3923481724447502,GATA3,1324429.0,definitive,Educational attainment,4e-08,468656.0,False,False,False,relaxed (constraint only),True,19.0,0.7541157213211512,0.06753224215170806,0.0,0.0,0.8,0.7541157213211512,0.24339869018074672
1277,HAR_708,HARsv2_0667,chr13,94236043,94236075,1.9613437415100634,TGDS,360077.0,definitive,Attention deficit hyperactivity disorder,1e-08,479790.0,False,True,False,relaxed (constraint only),False,8.0,0.3328009658522163,0.16685129395664056,0.639923,0.0,0.0,0.3328009658522163,0.24327320281020845
1278,HAR_837,HARsv2_0788,chr14,65919871,65920463,1.905318681121062,FUT8,508009.0,strong,Educational attainment,2e-10,72513.0,False,True,False,relaxed (constraint only),False,24.0,0.550443785788011,0.15707203348842594,0.51899325,0.0,0.0,0.550443785788011,0.24319224225040692
1279,HAR_382,ZOOHAR.183,chr11,27729007,27729121,3.6482736530441744,ANO3,1396878.0,limited,Amyloid beta positivity in normal cognition,5e-11,722.0,True,False,False,discovery (GWAS only),False,37.0,0.41368096029888024,0.4613075048374579,0.15,0.2000707249877841,0.0,0.41368096029888024,0.24298799455330608
1280,HAR_1559,ZOOHAR.291,chr2,145503471,145503716,4.6642885535561875,ZEB2,983352.0,definitive,Educational attainment,3e-11,57741.0,False,True,False,relaxed (constraint only),False,13.0,0.7323008522083948,0.6386544685480889,0.016647999999999996,0.0,0.0,0.7323008522083948,0.24297667627925834
1281,HAR_772,HARsv2_0726,chr14,32711134,32711424,1.0447011299597566,NUBPL,1141475.0,definitive,Educational attainment,2e-09,53797.0,False,False,False,relaxed (constraint only),True,21.0,0.5805510371676589,0.00684991613796139,0.15,0.0,0.8,0.5805510371676589,0.24284615879162352
1282,HAR_1868,HARsv2_1774,chr3,18966408,18966567,2.514321242179687,SATB1,521536.0,moderate,Educational attainment,1e-08,169020.0,False,True,False,relaxed (constraint only),False,12.0,0.619837602451242,0.2633743672842366,0.389232,0.0,0.0,0.619837602451242,0.24274694821570914
1283,HAR_1242,HARsv2_1180,chr18,28731697,28731721,1.2051666512464483,CDH2,624812.0,strong,Depressive symptoms,3e-09,656.0,True,True,True,anchored (both gates),False,9.0,0.583890898238373,0.03485941970537676,0.43139099999999997,0.16598476814008362,0.0,0.583890898238373,0.24273088785088034
1284,HAR_1295,HARsv2_1230,chr18,47375415,47375701,1.3563898542397113,IER3IP1,199051.0,strong,Educational attainment,7e-20,113512.0,False,True,False,relaxed (constraint only),False,8.0,0.5416227737261613,0.061255662398211654,0.60071175,0.0,0.0,0.5416227737261613,0.24271996001827167
1285,HAR_2992,ZOOHAR.137,chr8,98852840,98852975,3.745681496746919,OSR2,91427.0,limited,Age when finished full-time education (standard GWA),4e-08,1852486.0,False,True,False,relaxed (constraint only),False,8.0,0.26483203238316355,0.47831019378776357,0.4225719,0.0,0.0,0.26483203238316355,0.2426020648768281
1286,HAR_1790,HARsv2_1698;ZOOHAR.47,chr21,16843314,16843531,2.2654491790622577,USP25,1113333.0,disputed,Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy),5e-10,199499.0,False,False,False,relaxed (constraint only),True,9.0,0.5366689237546529,0.21993336585400727,0.0,0.0,0.8,0.5366689237546529,0.24244882493389341
1287,HAR_1343,HARsv2_1278,chr18,78248052,78248235,2.0020515493394786,CTDP1,1431567.0,definitive,Depression severity  x playing computer games interaction,3e-08,87960.0,False,False,False,relaxed (constraint only),True,8.0,0.5991687703783675,0.17395690442970002,0.0,0.0,0.8,0.5991687703783675,0.2422774806210611
1288,HAR_2870,HARsv2_2735,chr7,146214973,146215168,1.3923334005191854,CNTNAP2,559102.0,definitive,Biological Grandparent (paternal): Bipolar Disorder,4e-13,2399485.0,False,True,False,relaxed (constraint only),False,8.0,0.545270246746985,0.06752966368937867,0.590898,0.0,0.0,0.545270246746985,0.2420886722059048
1289,HAR_609,HARsv2_0575,chr12,114030191,114030396,1.6376982498716248,TBX5,377616.0,definitive,Lifetime smoking (without educational attainment),2e-08,128477.0,False,True,False,relaxed (constraint only),False,25.0,0.17766634090762043,0.11035847556215987,0.7723840000000001,0.0,0.0,0.17766634090762043,0.24191548854452208
1290,HAR_1149,HARsv2_1090,chr17,5764275,5764301,1.734153846028046,C1QBP,325120.0,strong,Educational attainment,3e-10,272713.0,False,True,False,relaxed (constraint only),False,8.0,0.6047508451038095,0.1271949482385149,0.5061599999999999,0.0,0.0,0.6047508451038095,0.24189534153003173
1291,HAR_964,HARsv2_0910,chr15,67677955,67678184,2.4420564535372735,SMAD3,546088.0,definitive,Educational attainment,2e-11,29969.0,False,True,False,relaxed (constraint only),False,25.0,0.26774949110973717,0.2507604372695645,0.603912,0.0,0.0,0.26774949110973717,0.24182380971907663
1292,HAR_1302,HARsv2_1237,chr18,51879710,51880013,2.397452944113291,DCC,460183.0,strong,Educational attainment,4e-08,97252.0,False,True,False,relaxed (constraint only),False,12.0,0.615304166928372,0.24297482609083523,0.40486275,0.0,0.0,0.615304166928372,0.2418122902239076
1293,HAR_2698,HARsv2_2568,chr6,156029353,156029598,3.362715035812909,ARID1B,747779.0,definitive,Cognitive performance (MTAG),1e-08,97609.0,False,True,False,relaxed (constraint only),False,9.0,0.6395658715309763,0.4114628089556849,0.25222100000000003,0.0,0.0,0.6395658715309763,0.24169941921710247
1294,HAR_466,HARsv2_0441,chr11,116044982,116045192,4.896311198429568,ZBTB16,1984741.0,limited,Educational attainment,2e-08,127273.0,False,False,False,relaxed (constraint only),False,37.0,0.4419001079516259,0.6791543781061747,0.15,0.0,0.0,0.4419001079516259,0.2416986387418441
1295,HAR_917,HARsv2_0865;ZOOHAR.86,chr15,36099271,36099657,5.072685088227704,MEIS2,1000892.0,strong,Bipolar disorder or major depressive disorder,1e-08,35604.0,False,False,False,relaxed (constraint only),False,9.0,0.6530344534554211,0.7099407118673922,0.0,0.0,0.0,0.6530344534554211,0.2416861444151538
1296,HAR_621,HARsv2_0587,chr13,21921727,21921922,1.0204942809690356,FGF9,250655.0,strong,Educational attainment (MTAG),2e-11,1139326.0,False,True,False,relaxed (constraint only),False,17.0,0.6809845505408951,0.0026245734118432065,0.56200875,0.0,0.0,0.6809845505408951,0.24163902248232744
1297,HAR_1562,HARsv2_1483,chr2,146265594,146265859,4.741638204762991,ZEB2,1745475.0,definitive,Educational attainment,4e-08,321906.0,False,False,False,relaxed (constraint only),False,13.0,0.7323008522083948,0.6521559691448715,0.0,0.0,0.0,0.7323008522083948,0.24157634685587293
1298,HAR_2024,HARsv2_1922,chr3,125942866,125943047,1.816844579419572,ZNF148,567512.0,strong,Type 2 diabetes and schyzophrenia or obsessive compulsive disorder,2e-08,735776.0,False,True,False,relaxed (constraint only),False,12.0,0.6359693635946524,0.14162874294625213,0.47436599999999995,0.0,0.0,0.6359693635946524,0.24151103522457973
1299,HAR_2238,HARsv2_2126,chr4,127339725,127340055,2.020527621726514,PLK4,540837.0,definitive,Educational attainment,2e-08,435695.0,False,True,False,relaxed (constraint only),False,9.0,0.35746516426444935,0.1771819312846086,0.609163,0.0,0.0,0.35746516426444935,0.24133986248364542
1300,HAR_2957,HARsv2_2819,chr8,65330257,65330560,4.144508626571652,CSPP1,1733831.0,definitive,Age when finished full-time education (standard GWA),2e-08,149541.0,False,False,False,relaxed (constraint only),False,17.0,0.6210078641689956,0.5479260827714761,0.15,0.0,0.0,0.6210078641689956,0.2413155877736763
1301,HAR_1237,HARsv2_1175,chr18,25878496,25878867,3.4839388162526124,KCTD1,670757.0,limited,Attention deficit hyperactivity disorder or risk-taking behavior (pleiotropy),4e-08,714561.0,False,True,False,relaxed (constraint only),False,21.0,0.6122135359530978,0.4326226062969163,0.24877289999999996,0.0,0.0,0.6122135359530978,0.24112484864471323
1302,HAR_2818,HARsv2_2686,chr7,104774718,104774912,1.350414555458823,KMT2E,239284.0,definitive,Age when finished full-time education (standard GWA),5e-09,1811.0,True,True,True,anchored (both gates),False,,0.0,0.06021266480484924,0.760716,0.15399406765556165,0.0,0.0,0.2409937438057914
1303,HAR_3047,HARsv2_2907;ZOOHAR.79,chr9,1201875,1202104,2.5823392576525825,KANK1,508537.0,limited,Educational attainment,1e-10,297537.0,False,True,False,relaxed (constraint only),True,25.0,0.1989828430733953,0.2752470165098156,0.14743889999999998,0.0,0.8,0.1989828430733953,0.24073726201285023
1304,HAR_2118,HARsv2_2010,chr4,17020557,17020707,2.017114141875622,QDPR,491527.0,definitive,Educational attainment (years of education),1e-09,23581.0,True,True,True,anchored (both gates),False,26.0,0.5062958973863273,0.1765861031260472,0.508473,0.010216800000000005,0.0,0.5062958973863273,0.24058604684421708
1305,HAR_2835,HARsv2_2701,chr7,115286690,115287532,4.209943101111947,FOXP2,871876.0,strong,Cognitive processing speed,2e-08,18495.0,True,True,True,anchored (both gates),False,9.0,0.6213620887374015,0.5593477709532871,0.09609300000000001,0.040065439902564635,0.0,0.6213620887374015,0.24024378077956599
1306,HAR_2264,HARsv2_2150,chr4,151986759,151986926,2.343998600622851,FBXW7,548107.0,moderate,Educational attainment,7e-09,53.0,True,True,True,anchored (both gates),False,21.0,0.6436759359723231,0.23364428821152136,0.2259465,0.16275227135661147,0.0,0.6436759359723231,0.2400540605146936
1307,HAR_3268,HARsv2_3118,chrX,51920761,51921614,3.453756282283688,GSPT2,177320.0,limited,Educational attainment,1e-16,128062.0,False,True,False,relaxed (constraint only),False,9.0,0.6152585082894891,0.42735419856610024,0.24680399999999997,0.0,0.0,0.6152585082894891,0.24000482024946773
1308,HAR_2814,HARsv2_2682,chr7,96909322,96909632,3.641436761787313,DLX5,115199.0,limited,Educational attainment,1e-10,83671.0,False,True,False,relaxed (constraint only),False,9.0,0.5361667620568681,0.4601141149521195,0.26544029999999996,0.0,0.0,0.5361667620568681,0.23968077927133447
1309,HAR_293,HARsv2_0276,chr10,75789714,75789856,3.8177024016423764,KAT6B,963769.0,definitive,Depression,4e-09,32589.0,False,True,False,relaxed (constraint only),False,9.0,0.6257671427845861,0.4908815535192643,0.186231,0.0,0.0,0.6257671427845861,0.23940821385848154
1310,HAR_3283,HARsv2_3132,chrX,112667447,112668119,2.1250328229588953,TRPC5,584671.0,limited,Educational attainment,4e-09,5648437.0,False,True,False,relaxed (constraint only),False,21.0,0.8836849263883868,0.1954234749088128,0.2745987,0.0,0.0,0.8836849263883868,0.23916702262963246
1311,HAR_2010,HARsv2_1908,chr3,114464129,114464370,2.380124194289755,ZBTB20,621491.0,definitive,Educational attainment,2e-08,395.0,True,True,True,anchored (both gates),False,9.0,0.3895132601301776,0.2399500661541881,0.378509,0.15154652556535017,0.0,0.3895132601301776,0.2391363083511977
1312,HAR_718,HARsv2_0677,chr13,96667280,96667606,3.011161040158446,TGDS,2071128.0,definitive,Major depressive disorder (broad),4e-08,106248.0,False,False,False,relaxed (constraint only),True,8.0,0.3328009658522163,0.35009851825656213,0.0,0.0,0.8,0.3328009658522163,0.23895665778064692
1313,HAR_1802,HARsv2_1710,chr21,29056874,29057004,2.0238488123967096,CCT8,16793.0,limited,Externalizing behaviour (multivariate analysis),9e-11,1030907.0,False,True,False,relaxed (constraint only),False,8.0,0.6183489931295315,0.17776165022472107,0.4449621,0.0,0.0,0.6183489931295315,0.23894787289464647
1314,HAR_1766,HARsv2_1676;ZOOHAR.285,chr20,52477552,52477935,4.267222358048594,SALL4,675031.0,definitive,Educational attainment,4e-10,26383.0,False,True,False,relaxed (constraint only),False,9.0,0.2791325481499571,0.5693459533580886,0.32496899999999995,0.0,0.0,0.2791325481499571,0.23893486689085267
1315,HAR_936,HARsv2_0883,chr15,37771507,37771890,2.338998501613162,SPRED1,480945.0,definitive,Major depressive disorder (broad),1e-10,159654.0,False,True,False,relaxed (constraint only),False,25.0,0.41283656814062497,0.23277151323826648,0.519055,0.0,0.0,0.41283656814062497,0.23836332527405593
1316,HAR_18,ZOOHAR.176,chr1,28063974,28064067,2.769989998109879,RCC1,448066.0,moderate,Educational attainment,9e-13,306557.0,False,True,False,relaxed (constraint only),False,8.0,0.4659116498026002,0.30800174189955387,0.425967,0.0,0.0,0.4659116498026002,0.23831996365483832
1317,HAR_1439,HARsv2_1369,chr2,50054556,50055720,4.772354175520588,NRXN1,976816.0,strong,Educational attainment,2e-08,93013.0,False,True,False,relaxed (constraint only),False,21.0,0.6731541479937367,0.6575174890876787,0.017387999999999987,0.0,0.0,0.6731541479937367,0.23828244008519084
1318,HAR_2667,HARsv2_2539,chr6,124056689,124057199,2.7243475684107654,GJA1,2621044.0,definitive,"Schizophrenia, bipolar disorder or major depressive disorder x sex interaction (3df)",3e-08,51607.0,False,False,False,relaxed (constraint only),True,25.0,0.14332134219958056,0.30003478558874136,0.15,0.0,0.8,0.14332134219958056,0.23822504078627152
1319,HAR_2653,HARsv2_2526,chr6,107668779,107669052,1.6992117272089122,SOBP,178663.0,limited,Educational attainment (years of education),1e-08,39262.0,False,True,False,relaxed (constraint only),False,19.0,0.7732773098806901,0.1210957476509383,0.39640109999999995,0.0,0.0,0.7732773098806901,0.2381040077973393
1320,HAR_3225,HARsv2_3075,chrX,10991000,10991540,2.246595733202101,HCCS,119791.0,moderate,Educational attainment,4e-08,883735.0,False,True,False,relaxed (constraint only),False,8.0,0.5668787112357866,0.21664246787889235,0.4401045,0.0,0.0,0.5668787112357866,0.23808280304415103
1321,HAR_542,HARsv2_0511,chr12,58132446,58132537,2.776424509059558,KIF5A,582403.0,definitive,Educational attainment,2e-08,33371.0,False,True,False,relaxed (constraint only),False,25.0,0.47638345790203157,0.3091248956833353,0.417597,0.0,0.0,0.47638345790203157,0.2380041713071187
1322,HAR_673,HARsv2_0635,chr13,71638159,71639125,4.320270766959592,PIBF1,1143007.0,definitive,Externalizing behaviour (multivariate analysis),2e-08,152795.0,False,False,False,relaxed (constraint only),False,8.0,0.5534504814537666,0.5786056347321554,0.15,0.0,0.0,0.5534504814537666,0.23761088277361095
1323,HAR_2317,HARsv2_2203,chr4,188450744,188450908,2.6361948448411017,UFSP2,3024759.0,limited,Response to serotonin reuptake inhibitors in major depressive disorder (plasma drug and metabolite levels),7e-09,180787.0,False,False,False,relaxed (constraint only),True,35.0,0.4143098371268066,0.2846475920938192,0.0,0.0,0.8,0.4143098371268066,0.23761005159474127
1324,HAR_3320,HARsv2_3169,chrX,150146130,150146378,1.8195016847842107,MAMLD1,299075.0,strong,Educational attainment,1e-08,1422526.0,False,True,False,relaxed (constraint only),False,9.0,0.5220575009809126,0.14209254477478872,0.5256937500000001,0.0,0.0,0.5220575009809126,0.23760995248520528
1325,HAR_187,HARsv2_0172,chr1,204264242,204264281,2.6026410349668603,PPP1R15B,147536.0,limited,Educational attainment,9e-09,155761.0,False,True,False,relaxed (constraint only),False,9.0,0.5349135011830568,0.27879072296805957,0.40573919999999997,0.0,0.0,0.5349135011830568,0.23748148782732736
1326,HAR_2705,HARsv2_2575,chr6,164563947,164564257,1.3170813833739772,PDE10A,1098023.0,strong,Schizophrenia,6e-09,89920.0,False,False,False,relaxed (constraint only),True,12.0,0.7318441135153175,0.05439430834461201,0.0,0.0,0.8,0.7318441135153175,0.23742126165797892
1327,HAR_338,HARsv2_0321,chr10,121313126,121313416,1.6459027891952174,FGFR2,285028.0,definitive,Response to antipsychotic treatment in schizophrenia,5e-09,378551.0,False,True,False,relaxed (constraint only),False,25.0,0.24211817760814075,0.11179059052125186,0.7149719999999999,0.0,0.0,0.24211817760814075,0.2373767152078223
1328,HAR_2487,HARsv2_2363,chr5,158405924,158406489,3.5511054015668466,LSM11,662213.0,limited,Systolic blood pressure x depressive symptoms interaction (2df test),2e-08,19919.0,True,True,True,anchored (both gates),False,24.0,0.765690327539325,0.44434663707863775,0.10133609999999998,0.031294773273625044,0.0,0.765690327539325,0.237160147016437
1329,HAR_2485,HARsv2_2361,chr5,156631146,156631374,1.886895832262541,CYFIP2,634748.0,definitive,Response to paliperidone in schizophrenia (PANSS score),1e-08,11910.0,True,True,True,anchored (both gates),False,13.0,0.6322632810600259,0.15385629688228752,0.365252,0.08377600000000002,0.0,0.6322632810600259,0.23713013633706267
1330,HAR_577,HARsv2_0544,chr12,90066347,90066524,1.4957661906046182,ATP2B1,356981.0,moderate,Systolic blood pressure x depressive symptoms interaction (2df test),1e-14,347054.0,False,True,False,relaxed (constraint only),False,21.0,0.6877848834290345,0.08558401629830842,0.4715095,0.0,0.0,0.6877848834290345,0.23698778156757955
1331,HAR_1250,HARsv2_1187,chr18,35990497,35990647,2.349654068292356,ELP2,139251.0,limited,Depressive symptoms,4e-09,606665.0,False,True,False,relaxed (constraint only),False,8.0,0.5876975124466064,0.23463145879243005,0.4082247,0.0,0.0,0.5876975124466064,0.23686792409170027
1332,HAR_361,HARsv2_0343,chr11,7414705,7415041,1.8511509072212946,EIF3F,572295.0,strong,Educational attainment,3e-09,1199762.0,False,True,False,relaxed (constraint only),False,8.0,0.602031944637532,0.1476169652337708,0.47077875,0.0,0.0,0.602031944637532,0.23682560402836125
1333,HAR_1443,HARsv2_1372,chr2,56262963,56263161,1.4014065484391816,PNPT1,569119.0,definitive,Personality traits or cognitive traits (multivariate analysis),2e-08,17939.0,True,True,True,anchored (both gates),False,25.0,0.448835020187986,0.06911339561505993,0.580881,0.043489941760493304,0.0,0.448835020187986,0.23653473979824713
1334,HAR_401,HARsv2_0378;ZOOHAR.89,chr11,35623166,35623446,2.028800951532957,SLC1A2,203108.0,strong,Obsessive-compulsive disorders (PheCode 300.3),2e-11,667772.0,False,True,False,relaxed (constraint only),False,25.0,0.08845454440906496,0.17862605372829515,0.747669,0.0,0.0,0.08845454440906496,0.2365215459593995
1335,HAR_3284,HARsv2_3134,chrX,122662470,122662706,1.6432098957263341,GRIA3,521571.0,definitive,Educational attainment,3e-08,199158.0,False,True,False,relaxed (constraint only),False,12.0,0.6372453488385594,0.11132054182407039,0.478429,0.0,0.0,0.6372453488385594,0.23651587826971068
1336,HAR_2241,HARsv2_2129,chr4,129362933,129363296,2.086054182384876,MFSD8,1397760.0,definitive,Educational attainment,1e-08,24224.0,True,False,False,discovery (GWAS only),True,35.0,0.5313603073790117,0.18861969323997435,0.0,0.004966399999999993,0.8,0.5313603073790117,0.23650112811643967
1337,HAR_2965,HARsv2_2827,chr8,72364185,72364462,2.0811643863741978,KCNB2,172762.0,moderate,Educational attainment (years of education),4e-08,584505.0,False,True,False,relaxed (constraint only),False,13.0,0.6393797764614568,0.1877661718248641,0.413619,0.0,0.0,0.6393797764614568,0.23626529757780104
1338,HAR_389,HARsv2_0366,chr11,31246706,31247082,2.215471449498092,PAX6,564039.0,definitive,Educational attainment,2e-10,657.0,True,True,True,anchored (both gates),False,9.0,0.24762503890663617,0.2112096762832252,0.43596100000000004,0.18888162145244136,0.0,0.24762503890663617,0.23599360625952312
1339,HAR_188,HARsv2_0173,chr1,204622401,204622571,1.625192805887506,PPP1R15B,210584.0,limited,Educational attainment (years of education),2e-08,292.0,True,True,True,anchored (both gates),False,9.0,0.5349135011830568,0.10817563107895475,0.38682479999999997,0.15218092069370748,0.0,0.5349135011830568,0.23589957647798282
1340,HAR_1627,HARsv2_1543,chr2,183144643,183145028,2.240403717542259,NCKAP1,106186.0,limited,Educational attainment,3e-09,116086.0,False,True,False,relaxed (constraint only),False,12.0,0.5906740522896131,0.21556164202095637,0.41814419999999997,0.0,0.0,0.5906740522896131,0.2358868708652521
1341,HAR_1061,HARsv2_1005,chr16,54128326,54128863,3.7782752531905963,FTO,424364.0,limited,Educational attainment (MTAG),1e-08,43940.0,False,True,False,relaxed (constraint only),False,13.0,0.6330592800107839,0.4839994841104714,0.1726908,0.0,0.0,0.6330592800107839,0.23569271538782588
1342,HAR_52,HARsv2_0043,chr1,57253781,57254184,3.942658157109205,MYSM1,1445878.0,limited,Educational attainment (years of education),1e-08,1424.0,True,False,False,discovery (GWAS only),False,21.0,0.6279056924116869,0.5126927728419756,0.0,0.1508864,0.0,0.6279056924116869,0.23534937173303966
1343,HAR_13,HARsv2_0012,chr1,19361591,19362161,1.8729938487888491,EMC1,110067.0,strong,Personality traits or cognitive traits (multivariate analysis),2e-08,298640.0,False,True,False,relaxed (constraint only),False,,0.0,0.15142968428303116,0.81744975,0.0,0.0,0.0,0.23533669110334726
1344,HAR_186,HARsv2_0171,chr1,203367152,203367402,1.4880488629761865,SNRPE,494196.0,strong,Educational attainment,3e-09,578927.0,False,True,False,relaxed (constraint only),False,8.0,0.5801923052111079,0.08423694489003203,0.529353,0.0,0.0,0.5801923052111079,0.23527876108823836
1345,HAR_2319,HARsv2_2205,chr5,2278959,2279183,4.075471840986684,SLC6A3,833519.0,definitive,Educational attainment,3e-09,640803.0,False,True,False,relaxed (constraint only),False,35.0,0.568586938864606,0.5358756056557705,0.166481,0.0,0.0,0.568586938864606,0.23522696712549712
1346,HAR_1721,HARsv2_1633,chr20,8652659,8652881,2.3495230550922663,PLCB4,416205.0,strong,Biological Father: Schizophrenia,6e-12,40181.0,False,True,False,relaxed (constraint only),False,35.0,0.5257477284264586,0.23460859023683092,0.43784625000000005,0.0,0.0,0.5257477284264586,0.23511696129326043
1347,HAR_1921,HARsv2_1823,chr3,64590026,64590177,1.2491170759093313,ADAMTS9,97823.0,strong,Type 2 diabetes and Attention deficit hiperactivty disorder,2e-13,129512.0,False,True,False,relaxed (constraint only),False,37.0,0.3874305162346359,0.042531033934486165,0.67663275,0.0,0.0,0.3874305162346359,0.23509177070307977
1348,HAR_1862,HARsv2_1768,chr3,12899081,12899376,1.2599764393191275,IQSEC1,130889.0,strong,Educational attainment,1e-13,177123.0,False,True,False,relaxed (constraint only),False,37.0,0.4260471483440831,0.04442655252145487,0.6518332499999999,0.0,0.0,0.4260471483440831,0.23498434515749167
1349,HAR_1101,HARsv2_1043,chr16,73525708,73525873,3.3703815276610025,ZFHX3,466687.0,moderate,Major depressive disorder,2e-08,97385.0,False,True,False,relaxed (constraint only),False,9.0,0.5669516454656998,0.412801006900308,0.26665649999999996,0.0,0.0,0.5669516454656998,0.2348549149461323
1350,HAR_753,HARsv2_0709,chr14,22520356,22520568,3.5679442885184,MMP14,316016.0,limited,Educational attainment,3e-11,380217.0,False,True,False,relaxed (constraint only),False,37.0,0.3655103126826711,0.447285890697477,0.35519519999999993,0.0,0.0,0.3655103126826711,0.2342849374707876
